STATUS,NOME PRODUTO,TIPO DE PETIÇÃO,ASSUNTO PETIÇÃO,Nº PROCESSO,PROTOCOLO,EXPEDIENTE,"SITUAÇÃO ANVISA
Encontra-se: ",FILA DE ANÁLISE / LISTA DE ANÁLISE,CATEGORIA MEDICAMENTO,ÁREA DE INTERESSE,FILA,SUBFILA,DATA DE PROTOCOLO,DATA DE DEFERIMENTO,PRAZO MAXIMO DECISAO FINAL ANVISA (PRAZO INICIAL),PRAZO MAXIMO DECISAO FINAL ANVISA (PRORROGAÇÃO),Últ Atualização,Últ. Posição,Data,Posição
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-06-06,338
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-06-13,337
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-06-20,334
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-06-27,327
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-07-04,320
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-07-11,314
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-07-18,309
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-07-25,307
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-08-01,296
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-08-08,291
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-08-15,289
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-08-22,286
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-08-29,279
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-09-05,271
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-09-12,269
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-09-19,267
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-09-25,265
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-10-03,259
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-10-10,259
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-10-17,260
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-10-24,256
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-10-31,253
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-11-07,250
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-11-14,249
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-11-21,247
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-11-28,241
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-12-05,240
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-12-12,236
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-12-18,233
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2023-12-26,232
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2024-01-02,232
Distribuído para a área responsável,IVERMECTINA,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.320474/2023-11,202300000004662-81,0517178/23-4,"Situação atual: Distribuído para a área responsável
Início: 22/05/2023
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2023-05-22,,2024-05-21,2024-09-20,,,2024-01-09,232
Em análise do cumprimento de exigência,IVERMECTINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.320474/2023-11,202300000004776-66,0529851/23-2,"Situação atual: Em análise do cumprimento de exigência
Início: 16/08/2023

Status: Aguardando análise do cumprimento de exigência
Início: 10/07/2023
Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-05-24,,2024-05-23,2024-09-22,,,2023-05-30,53
Em análise do cumprimento de exigência,IVERMECTINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.320474/2023-11,202300000004776-66,0529851/23-2,"Situação atual: Em análise do cumprimento de exigência
Início: 16/08/2023

Status: Aguardando análise do cumprimento de exigência
Início: 10/07/2023
Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-05-24,,2024-05-23,2024-09-22,,,2023-06-06,40
Em análise do cumprimento de exigência,IVERMECTINA,Registro de Medicamento,"11212 - GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial",25351.320474/2023-11,202300000004776-66,0529851/23-2,"Situação atual: Em análise do cumprimento de exigência
Início: 16/08/2023

Status: Aguardando análise do cumprimento de exigência
Início: 10/07/2023
Encontra-se na: CBRES - COORDENAÇÃO DE BULA, ROTULAGEM, REGISTRO SIMPLIFICADO E NOME COMERCIAL",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,"BULA, ROTULAGEM E NOME COMERCIAL","ANÁLISE DE BULA, DIZERES DE ROTULAGEM E NOME COMERCIAL",2023-05-24,,2024-05-23,2024-09-22,,,2023-06-13,40
Concluída análise,IVERMECTINA,Registro de Medicamento,11630 - GENÉRICO - Estudo de biodisponibilidade relativa,25351.320474/2023-11,202300000004776-67,0529854/23-7,"Situação atual: Concluída análise
Início: 26/10/2023

Status: Em análise do cumprimento de exigência
Início: 23/10/2023	
Encontra-se na: CETER - COORDENAÇÃO DE EQUIVALÊNCIA TERAPÊUTICA",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,EQUIVALÊNCIA FARMACÊUTICA,Estudos de Equivalência Terapêutica,2023-05-24,,2024-05-23,2024-09-22,,,2023-05-30,103
