NOME_PRODUTO,EMPRESA_DETENTORA_REGISTRO,#NUM_EXPEDIENTE_PETICAO,NUM_PROCESSO_PETICAO,S_N_PETICAO_PRIMARIA,COD_ASSUNTO_PETICAO,DESC_ASSUNTO_PETICAO,DATA_SITUACAO_ATUAL_PETICAO,DESC_SITUACAO_ATUAL_PETICAO,DESC_TIPO_DOCUMENTO,DESC_AREA_INTERESSE,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,DATA_INI_OCORRENCIA_GRP_ETAPA,DATA_FIM_OCORRENCIA_GRP_ETAPA,TEMPO
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,490102059,25000001565,N,142,SIMILAR - Renovação de Registro de Medicamento,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2008-06-18,2008-07-17,29
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,490102059,25000001565,N,142,SIMILAR - Renovação de Registro de Medicamento,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2008-07-17,2008-07-17,0
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,490102059,25000001565,N,142,SIMILAR - Renovação de Registro de Medicamento,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2008-07-17,2008-08-01,15
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,490102059,25000001565,N,142,SIMILAR - Renovação de Registro de Medicamento,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2008-08-01,2008-08-06,5
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,490102059,25000001565,N,142,SIMILAR - Renovação de Registro de Medicamento,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2008-08-06,2008-08-18,12
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2005-10-31,2005-11-29,29
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2005-11-29,2006-02-06,69
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-02-06,2006-03-09,31
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-03-09,2006-03-09,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-03-09,2006-06-05,88
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-06-05,2006-06-05,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-06-05,2006-09-20,107
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-09-20,2006-09-20,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-09-20,2008-01-24,491
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2008-01-24,2008-01-29,5
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2008-01-29,2008-01-29,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2008-01-29,2008-01-29,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,490131052,25000024351,N,142,SIMILAR - Renovação de Registro de Medicamento,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2008-01-29,2008-02-06,8
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2005-11-03,2006-03-24,141
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-03-24,2006-03-29,5
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-03-29,2006-04-28,30
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-04-28,2006-04-28,0
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-04-28,2006-05-13,15
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2006-05-13,2006-05-25,12
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-05-25,2006-05-25,0
ALBENIX,17115437000173 - LABORATÓRIO GLOBO SA,491681056,25000024350,N,142,SIMILAR - Renovação de Registro de Medicamento,05/30/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2006-05-25,2006-05-29,4
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2006-09-18,2006-11-13,56
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-11-13,2007-10-31,352
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2007-10-31,2007-12-05,35
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2007-12-05,2007-12-14,9
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2007-12-14,2008-01-14,31
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2008-01-14,2008-01-18,4
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2008-01-18,2008-01-18,0
BACINANTRAT,17115437000173 - LABORATÓRIO GLOBO SA,494762062,25000027684,N,142,SIMILAR - Renovação de Registro de Medicamento,01/28/2008 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2008-01-18,2008-01-28,10
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Fila de Análise,2008-05-28,2008-06-10,13
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Sobrestado Externo,2008-06-10,2008-06-23,13
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2008-06-23,2008-09-08,77
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Exigência,2008-09-08,2009-02-25,170
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2009-02-25,2009-03-10,13
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2009-03-10,2009-03-10,0
NISTATINA + OXIDO DE ZINCO,17115437000173 - LABORATÓRIO GLOBO SA,494958087,25351384280,S,155,GENERICO - Registro de Medicamento,04/22/2009 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Finalização,2009-03-10,2009-04-20,41
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,499933199,25351327374,S,10490,SIMILAR - Registro de Produto - CLONE,08/05/2019 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Fila de Análise,2019-06-05,2019-07-16,41
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,499933199,25351327374,S,10490,SIMILAR - Registro de Produto - CLONE,08/05/2019 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Análise em Andamento,2019-07-16,2019-07-23,7
OPTAFLAN,17115437000173 - LABORATÓRIO GLOBO SA,499933199,25351327374,S,10490,SIMILAR - Registro de Produto - CLONE,08/05/2019 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Finalização,2019-07-23,2019-08-05,13
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2005-11-04,2006-01-05,62
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-01-05,2006-01-10,5
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-01-10,2006-02-17,38
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-02-17,2006-02-17,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-02-17,2006-03-17,28
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-03-17,2006-03-17,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-03-17,2006-03-22,5
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-03-22,2006-04-25,34
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-04-25,2006-07-06,72
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-04-25,2006-04-25,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-07-06,2006-07-06,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-07-06,2006-07-14,8
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2006-07-14,2006-07-28,14
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-07-28,2006-07-28,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-07-28,2006-09-12,46
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2006-09-12,2006-09-25,13
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2006-09-25,2006-09-25,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2006-09-25,2006-09-25,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,502983050,25351024345,N,142,SIMILAR - Renovação de Registro de Medicamento,10/02/2006 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2006-09-25,2006-10-02,7
ACETITOL,17115437000173 - LABORATÓRIO GLOBO SA,504214053,25351022971,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,03/13/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2005-11-04,2006-02-13,101
ACETITOL,17115437000173 - LABORATÓRIO GLOBO SA,504214053,25351022971,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,03/13/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2006-02-13,2006-03-06,21
ACETITOL,17115437000173 - LABORATÓRIO GLOBO SA,504214053,25351022971,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,03/13/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2006-03-06,2006-03-06,0
ACETITOL,17115437000173 - LABORATÓRIO GLOBO SA,504214053,25351022971,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,03/13/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2006-03-06,2006-03-13,7
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,504294051,25351022973,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,01/09/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2005-11-04,2005-11-21,17
SECNIMAX,17115437000173 - LABORATÓRIO GLOBO SA,504294051,25351022973,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,01/09/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2005-11-21,2005-11-24,3
